customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn
7264-VQMZB,Male,0,Yes,No,68,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,66.94,4704.61,No
9884-ZJCNG,Male,0,Yes,No,13,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,84.96,1137.04,No
8966-MHXBK,Male,0,Yes,No,44,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,120.97,5108.98,No
5941-CIJFY,Female,0,Yes,No,57,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,92.25,5098.14,No
5027-VAUGZ,Male,0,Yes,No,65,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.35,5150.46,No
3763-ILIFD,Female,0,No,Yes,20,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.72,1762.85,Yes
3459-KJPIC,Male,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),33.3,1384.55,No
2400-SJGUC,Female,0,Yes,No,27,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,129.46,3370.86,No
9909-YLLKN,Male,0,Yes,No,27,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),134.78,3518.43,No
2920-UQRCC,Male,0,No,Yes,31,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),100.01,3194.59,No
8568-NLJUQ,Male,0,No,No,51,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),126.76,6584.93,No
5275-FJQOC,Female,0,No,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,98.65,284.43,No
2118-KFIWB,Female,0,No,Yes,39,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,96.65,3768.19,Yes
9333-LBGDQ,Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,32.44,650.67,No
2482-MBBYY,Female,0,Yes,No,71,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,127.65,9324.87,No
9973-DIYJE,Female,0,Yes,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),44.04,2236.08,No
4697-ENTSG,Female,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),145.85,9344.19,No
1661-ZPNAC,Male,0,No,No,22,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,121.55,2540.96,Yes
8419-PSHCT,Male,0,Yes,No,63,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,123.88,8027.31,Yes
9155-PMOFN,Male,0,Yes,No,39,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.21,3128.12,No
3042-WDSKB,Female,0,No,Yes,21,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,105.95,2317.53,No
7647-RCNXF,Female,0,No,No,60,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),78.26,4583.57,No
2241-ZYBLL,Female,0,No,No,60,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,139.57,8229.57,Yes
0427-KGTOY,Male,0,Yes,No,72,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),79.33,5721.03,No
2133-TTOLI,Male,1,No,No,61,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,109.2,6556.96,No
6664-ZMTNY,Female,0,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),124.82,2193.71,Yes
2960-XVQVJ,Female,0,Yes,No,33,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,113.74,3702.02,No
2609-SJXGF,Female,0,No,No,42,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,115.29,5039.78,No
4313-UQQSI,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,38.25,617.8,No
3195-CPWKD,Female,0,Yes,No,62,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,89.62,5356.14,No
9277-WOBBG,Male,0,Yes,No,47,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,86.95,4092.65,No
2783-FCGJU,Male,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,145.56,10045.95,No
5786-SWANU,Female,0,Yes,No,51,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.98,4610.59,No
6446-NVKED,Female,0,No,No,47,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),139.9,6679.5,Yes
6666-YEPBG,Male,0,Yes,Yes,10,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,136.86,1390.3,Yes
2743-TZFOL,Male,0,No,No,18,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),91.85,1708.9,No
7400-XZJPC,Female,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),49.49,3138.33,No
0374-CROXB,Male,0,No,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),128.79,9257.8,No
7504-ZDOHE,Male,0,Yes,No,39,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),75.06,3000.69,No
8838-GWTON,Male,1,Yes,No,63,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,114.64,7431.91,No
5611-BMTAL,Female,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),39.71,2020.47,No
2604-EDDYY,Female,0,Yes,No,71,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),69.15,4918.29,No
8877-XOYXL,Male,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,36.74,1001.13,No
7683-OQZCK,Female,1,No,No,48,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,106.3,4871.92,Yes
4777-MMGZA,Male,0,Yes,Yes,39,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),96.26,3657.0,No
9886-MVPNN,Male,0,No,Yes,48,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),116.17,5425.03,Yes
9797-TEICS,Female,0,Yes,Yes,29,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,85.16,2541.86,No
6615-DWIHG,Female,0,No,Yes,45,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,128.11,5947.95,No
4950-DFFWO,Female,0,No,Yes,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,125.83,6646.82,No
8456-FEBWI,Female,0,Yes,No,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,16.15,172.22,No
6905-CBPQC,Female,0,No,No,59,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,124.26,7328.85,No
8325-DIUYJ,Male,1,No,No,57,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,95.73,5539.01,No
3788-BYZOD,Male,0,No,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),145.5,9538.59,No
8487-ZKGYZ,Male,0,No,No,40,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),143.62,5519.64,Yes
8758-RMSQN,Male,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,41.45,372.29,No
8491-MTGBX,Female,0,Yes,No,43,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),80.17,3412.61,No
1366-YUDSZ,Male,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),121.67,2155.58,No
0914-GDRIM,Female,0,No,No,54,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,78.29,4223.91,No
7420-WAXXK,Female,0,No,Yes,7,No,No phone service,DSL,Yes,No,No,No,Yes,No,One year,No,Electronic check,64.6,454.48,Yes
3719-TKLZT,Female,0,No,No,37,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),124.01,4548.82,No
8845-RUEXW,Male,0,Yes,No,11,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),117.88,1348.76,No
0175-PMLKJ,Female,0,No,No,1,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,85.29,85.29,No
4716-TOISU,Male,0,No,No,71,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),71.4,4914.98,No
5495-YANWI,Male,0,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,87.87,6043.59,No
4734-LURXN,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,132.8,6490.82,No
9343-TKUEC,Male,0,Yes,No,26,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,88.53,2403.48,No
5987-DRTJH,Male,0,No,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,124.3,8394.29,Yes
0906-XJFMG,Female,0,No,Yes,69,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Electronic check,60.02,4116.56,No
2536-HLGZW,Male,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),131.4,8860.26,No
5123-OLYQV,Female,0,Yes,No,48,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,83.74,4178.76,No
5250-RXRER,Female,0,No,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),17.42,168.7,No
0897-MOFNL,Female,0,No,No,12,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),118.47,1454.93,Yes
4180-VGHWX,Male,0,No,No,67,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,128.48,8879.4,Yes
6767-YIKRK,Male,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,47.85,3031.47,No
8265-CCEZG,Female,1,Yes,No,41,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,104.45,4430.85,No
3174-LWZFL,Male,0,No,No,33,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),134.63,4362.2,No
1376-RNBHB,Female,0,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),50.02,2614.56,Yes
4853-BZGSW,Female,1,No,Yes,63,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),117.1,7703.44,No
6202-XHJXP,Female,0,Yes,No,59,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,95.28,5596.08,No
2700-QECRE,Male,0,No,No,52,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),68.15,3650.75,No
0310-SFRDI,Male,0,Yes,Yes,25,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),85.11,2075.5,No
3981-OIANZ,Female,0,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),98.8,2825.99,No
0544-GWLJM,Male,0,Yes,No,58,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Electronic check,80.67,4543.75,No
7683-OHMEQ,Male,1,Yes,No,63,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),89.45,5825.97,No
9047-EVGFJ,Female,0,No,No,15,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,124.74,1781.74,Yes
2301-KGWUH,Female,0,Yes,No,22,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,96.29,2153.2,No
8685-JIFVQ,Female,0,No,No,56,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),115.1,6353.95,No
4065-QCUBZ,Female,0,No,No,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,656.88,No
0581-QUGGR,Male,0,No,No,49,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),82.92,3903.83,No
0322-GDMUU,Female,0,No,Yes,52,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),121.38,6369.93,No
6845-GIRGT,Female,0,No,No,61,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),75.36,4469.16,No
2719-QGYFG,Male,0,No,No,63,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),83.79,5090.65,Yes
2679-ZWIND,Male,1,No,No,29,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,119.64,3386.0,No
9906-DUXZT,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,115.23,5645.48,Yes
6321-TGCEY,Female,0,Yes,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),49.98,773.66,No
6409-VVJRA,Female,0,No,Yes,65,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,126.57,8617.6,No
1460-VIUCL,Female,0,Yes,No,65,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,104.22,6759.48,Yes
5959-HJNHH,Male,0,No,No,31,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,128.99,3969.53,Yes
5201-RJQVV,Male,0,Yes,No,19,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),92.47,1769.35,Yes
4193-NDAHK,Female,0,Yes,Yes,10,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),66.32,662.29,No
4428-HMUHI,Female,0,No,No,50,No,No phone service,DSL,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),59.98,2973.93,No
7986-XRTFK,Female,1,No,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),46.48,579.64,No
4885-DOOVJ,Female,0,No,No,56,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,81.12,4436.36,No
8294-OUUZK,Male,1,No,No,56,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,No,Credit card (automatic),94.05,5364.8,No
8311-ESEXB,Male,0,Yes,No,52,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,79.69,4334.13,No
0456-OJCQK,Female,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,150.89,10062.6,No
6097-VQBNH,Female,0,Yes,No,37,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),141.85,5049.08,Yes
5981-TCBSI,Female,0,No,Yes,68,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Electronic check,123.47,8507.82,No
9046-YYVGE,Female,0,Yes,Yes,6,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),114.01,709.74,No
1601-URJMJ,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,113.81,1658.16,No
6464-ROKSA,Male,0,No,No,39,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,126.55,4958.48,Yes
6775-TVNGO,Male,1,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),47.04,2308.4,Yes
7452-BVWXY,Male,0,Yes,No,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,17.82,86.24,No
3937-ANXCI,Female,0,Yes,No,49,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,100.76,4958.5,Yes
5185-PVLXE,Male,0,No,Yes,32,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,57.6,1921.28,No
3468-SEYPX,Male,0,No,No,67,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,83.11,5746.41,No
0903-WKYSS,Male,0,Yes,No,47,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,122.35,5723.44,No
8234-TWXHF,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),133.43,6787.35,No
0157-HWCBK,Female,0,No,No,70,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,86.14,5778.06,No
5037-ZCPPA,Male,0,No,No,61,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),65.38,4167.26,No
1100-AJMEH,Male,0,No,No,41,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),141.2,5928.3,No
3536-COGJZ,Female,0,No,Yes,44,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),99.93,4336.58,No
0148-LERNO,Male,0,No,No,54,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,95.87,4991.12,No
4553-NUMGF,Male,0,Yes,No,23,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),74.21,1675.47,No
2971-ATABD,Male,1,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),45.74,572.45,No
2471-OWIQJ,Female,0,No,No,32,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,84.75,2674.87,No
0552-SHVLH,Male,0,No,No,61,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,100.61,6236.72,Yes
6895-RUYPP,Female,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,44.31,1294.99,Yes
7768-EJIUM,Male,0,Yes,No,16,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,75.81,1235.65,No
9829-TAZGP,Male,1,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,140.36,3470.65,Yes
2947-QHSYX,Male,0,Yes,Yes,56,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,17.84,1004.62,No
5071-OQFGB,Male,0,No,Yes,52,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,92.61,4722.36,No
9966-VLEMI,Female,1,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,34.82,1973.24,No
9092-DFDHS,Female,0,No,No,33,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,92.29,3084.9,No
6406-UPJXA,Female,0,No,No,68,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,93.14,6530.36,No
8568-ALVLQ,Male,1,Yes,No,42,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),117.7,4750.34,Yes
5818-WTBFD,Male,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Mailed check,121.4,5676.27,No
1246-QJTEB,Female,1,No,No,70,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),131.27,8998.92,No
7130-HUOMF,Male,0,No,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),131.13,9027.32,No
5939-VZPOW,Male,1,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),130.53,6977.14,No
9815-MGRYM,Male,0,Yes,No,70,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,78.16,5315.9,No
6482-CDPDE,Male,1,Yes,Yes,48,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,88.74,4462.13,No
1367-TBHRG,Female,0,No,No,32,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),120.97,3887.93,No
7179-SXACW,Female,0,Yes,Yes,32,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),93.34,3130.79,Yes
6747-XFGKB,Female,0,Yes,No,49,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),112.7,5347.34,Yes
6987-XXDPY,Male,0,No,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),37.43,1947.16,Yes
0779-TWDTW,Male,0,No,No,41,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,97.22,4056.72,No
0205-IZXFW,Male,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),42.43,2843.99,No
3728-HBQSM,Male,0,No,No,40,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,109.6,4447.74,Yes
8524-PPABY,Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,35.88,1013.44,No
7947-QTJRZ,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),48.74,93.39,No
0935-OKZCE,Female,1,Yes,No,71,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,110.35,7765.36,No
8336-JEOGD,Male,0,No,Yes,64,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,117.12,7269.63,No
4112-KWWUD,Female,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),129.8,7028.12,Yes
3037-RTIQF,Female,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,39.62,2533.57,No
2410-DOJPH,Female,0,Yes,No,63,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,74.18,4724.21,No
9615-RZGYO,Female,0,No,No,69,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,90.45,6129.92,No
9514-GLFTM,Male,0,No,Yes,37,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,97.13,3428.84,Yes
9904-EBIGD,Male,0,No,Yes,49,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,125.21,5882.18,No
2399-ZMMGW,Male,0,Yes,No,13,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,79.61,1028.13,No
5892-EVGCY,Female,0,No,No,71,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,88.24,6410.64,No
8482-CVZSX,Male,0,No,Yes,72,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),81.79,5835.49,No
6876-ZHGYJ,Male,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.49,2305.66,No
2799-APQGC,Male,0,No,No,42,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),75.15,3181.97,No
